date_time,year,month,day,hour,day_of_week,holiday,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,weather_condition,is_holiday
2012-10-11 05:00:00,2012,10,11,5,Thursday,None,2791,273.71,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-11 06:00:00,2012,10,11,6,Thursday,None,5809,272.66,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 07:00:00,2012,10,11,7,Thursday,None,6798,272.65,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 08:00:00,2012,10,11,8,Thursday,None,6304,272.52,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 09:00:00,2012,10,11,9,Thursday,None,5291,275.19,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-11 10:00:00,2012,10,11,10,Thursday,None,4638,275.34,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 14:00:00,2012,10,11,14,Thursday,None,5557,284.1,0.0,0.0,50,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 15:00:00,2012,10,11,15,Thursday,None,5818,284.1,0.0,0.0,50,Clear,sky is clear,Good weather,Non-holiday
2012-10-11 16:00:00,2012,10,11,16,Thursday,None,6272,283.78,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-11 17:00:00,2012,10,11,17,Thursday,None,5944,283.52,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-11 18:00:00,2012,10,11,18,Thursday,None,4949,283.32,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-11 19:00:00,2012,10,11,19,Thursday,None,3511,282.06,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-11 20:00:00,2012,10,11,20,Thursday,None,3039,281.95,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-11 21:00:00,2012,10,11,21,Thursday,None,2679,281.81,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-11 22:00:00,2012,10,11,22,Thursday,None,2094,282.16,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-11 23:00:00,2012,10,11,23,Thursday,None,1284,282.53,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 00:00:00,2012,10,12,0,Friday,None,630,283.91,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 01:00:00,2012,10,12,1,Friday,None,410,284.64,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 02:00:00,2012,10,12,2,Friday,None,331,284.61,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 03:00:00,2012,10,12,3,Friday,None,372,283.18,0.0,0.0,72,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-12 04:00:00,2012,10,12,4,Friday,None,739,282.26,0.0,0.0,72,Rain,light rain,Bad weather,Non-holiday
2012-10-12 05:00:00,2012,10,12,5,Friday,None,2561,280.77,0.0,0.0,72,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-12 06:00:00,2012,10,12,6,Friday,None,5586,278.53,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 07:00:00,2012,10,12,7,Friday,None,6992,277.64,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 08:00:00,2012,10,12,8,Friday,None,5860,277.9,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 09:00:00,2012,10,12,9,Friday,None,5230,278.18,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-12 10:00:00,2012,10,12,10,Friday,None,4864,279.29,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 11:00:00,2012,10,12,11,Friday,None,5146,280.45,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 12:00:00,2012,10,12,12,Friday,None,5526,280.95,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-12 13:00:00,2012,10,12,13,Friday,None,5383,281.74,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-12 14:00:00,2012,10,12,14,Friday,None,5758,281.84,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 15:00:00,2012,10,12,15,Friday,None,5889,282.45,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 16:00:00,2012,10,12,16,Friday,None,6057,282.2,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-12 17:00:00,2012,10,12,17,Friday,None,6028,281.54,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-12 18:00:00,2012,10,12,18,Friday,None,5257,280.21,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-12 23:00:00,2012,10,12,23,Friday,None,1897,282.2,0.0,0.0,56,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 00:00:00,2012,10,13,0,Saturday,None,1335,272.58,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 01:00:00,2012,10,13,1,Saturday,None,769,272.06,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 02:00:00,2012,10,13,2,Saturday,None,570,270.99,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 03:00:00,2012,10,13,3,Saturday,None,413,270.29,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-13 04:00:00,2012,10,13,4,Saturday,None,399,269.48,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 05:00:00,2012,10,13,5,Saturday,None,740,269.27,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 06:00:00,2012,10,13,6,Saturday,None,1420,268.91,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 07:00:00,2012,10,13,7,Saturday,None,2220,268.98,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-13 08:00:00,2012,10,13,8,Saturday,None,3479,269.23,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-13 09:00:00,2012,10,13,9,Saturday,None,4546,272.61,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-13 10:00:00,2012,10,13,10,Saturday,None,4579,276.78,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-13 11:00:00,2012,10,13,11,Saturday,None,4438,279.22,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 12:00:00,2012,10,13,12,Saturday,None,4623,280.35,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 13:00:00,2012,10,13,13,Saturday,None,4440,281.81,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 14:00:00,2012,10,13,14,Saturday,None,4495,283.05,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 15:00:00,2012,10,13,15,Saturday,None,4483,283.96,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 16:00:00,2012,10,13,16,Saturday,None,4591,284.53,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 17:00:00,2012,10,13,17,Saturday,None,4477,284.44,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 18:00:00,2012,10,13,18,Saturday,None,4221,283.64,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 19:00:00,2012,10,13,19,Saturday,None,3672,281.85,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-13 20:00:00,2012,10,13,20,Saturday,None,3015,281.38,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-13 21:00:00,2012,10,13,21,Saturday,None,2769,281.84,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-13 22:00:00,2012,10,13,22,Saturday,None,2875,282.23,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-13 23:00:00,2012,10,13,23,Saturday,None,1931,282.18,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 00:00:00,2012,10,14,0,Sunday,None,1309,282.49,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 01:00:00,2012,10,14,1,Sunday,None,870,282.54,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 02:00:00,2012,10,14,2,Sunday,None,654,282.58,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 03:00:00,2012,10,14,3,Sunday,None,364,282.23,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 04:00:00,2012,10,14,4,Sunday,None,262,282.08,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 05:00:00,2012,10,14,5,Sunday,None,505,282.23,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 06:00:00,2012,10,14,6,Sunday,None,861,282.24,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 07:00:00,2012,10,14,7,Sunday,None,1132,282.24,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-14 08:00:00,2012,10,14,8,Sunday,None,1797,282.24,0.0,0.0,57,Mist,mist,Bad weather,Non-holiday
2012-10-14 09:00:00,2012,10,14,9,Sunday,None,2685,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 09:00:00,2012,10,14,9,Sunday,None,2685,282.43,0.0,0.0,57,Mist,mist,Bad weather,Non-holiday
2012-10-14 09:00:00,2012,10,14,9,Sunday,None,2685,282.43,0.0,0.0,57,Haze,haze,Bad weather,Non-holiday
2012-10-14 10:00:00,2012,10,14,10,Sunday,None,3370,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 10:00:00,2012,10,14,10,Sunday,None,3370,282.33,0.0,0.0,57,Mist,mist,Bad weather,Non-holiday
2012-10-14 11:00:00,2012,10,14,11,Sunday,None,3662,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 11:00:00,2012,10,14,11,Sunday,None,3662,282.82,0.0,0.0,57,Mist,mist,Bad weather,Non-holiday
2012-10-14 12:00:00,2012,10,14,12,Sunday,None,4076,283.33,0.0,0.0,57,Mist,mist,Bad weather,Non-holiday
2012-10-14 12:00:00,2012,10,14,12,Sunday,None,4076,283.33,0.0,0.0,57,Rain,light rain,Bad weather,Non-holiday
2012-10-14 12:00:00,2012,10,14,12,Sunday,None,4076,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 13:00:00,2012,10,14,13,Sunday,None,4128,283.75,0.0,0.0,93,Rain,light rain,Bad weather,Non-holiday
2012-10-14 13:00:00,2012,10,14,13,Sunday,None,4128,283.75,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 13:00:00,2012,10,14,13,Sunday,None,4128,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 14:00:00,2012,10,14,14,Sunday,None,4358,284.09,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 14:00:00,2012,10,14,14,Sunday,None,4358,284.09,0.0,0.0,93,Rain,light rain,Bad weather,Non-holiday
2012-10-14 14:00:00,2012,10,14,14,Sunday,None,4358,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-14 15:00:00,2012,10,14,15,Sunday,None,4342,284.55,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 15:00:00,2012,10,14,15,Sunday,None,4342,284.55,0.0,0.0,93,Rain,light rain,Bad weather,Non-holiday
2012-10-14 16:00:00,2012,10,14,16,Sunday,None,4234,284.68,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 17:00:00,2012,10,14,17,Sunday,None,4271,284.64,0.0,0.0,93,Rain,light rain,Bad weather,Non-holiday
2012-10-14 17:00:00,2012,10,14,17,Sunday,None,4271,284.64,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 18:00:00,2012,10,14,18,Sunday,None,4080,284.4,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 19:00:00,2012,10,14,19,Sunday,None,3453,284.17,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 20:00:00,2012,10,14,20,Sunday,None,2718,284.03,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 21:00:00,2012,10,14,21,Sunday,None,2439,283.58,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 22:00:00,2012,10,14,22,Sunday,None,1819,283.04,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 23:00:00,2012,10,14,23,Sunday,None,1002,281.95,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-14 23:00:00,2012,10,14,23,Sunday,None,1002,281.95,0.0,0.0,93,Fog,fog,Bad weather,Non-holiday
2012-10-15 00:00:00,2012,10,15,0,Monday,None,542,281.61,0.0,0.0,93,Mist,mist,Bad weather,Non-holiday
2012-10-15 00:00:00,2012,10,15,0,Monday,None,542,281.61,0.0,0.0,93,Fog,fog,Bad weather,Non-holiday
2012-10-15 01:00:00,2012,10,15,1,Monday,None,303,281.57,0.0,0.0,85,Fog,fog,Bad weather,Non-holiday
2012-10-15 02:00:00,2012,10,15,2,Monday,None,239,281.42,0.0,0.0,85,Fog,fog,Bad weather,Non-holiday
2012-10-15 03:00:00,2012,10,15,3,Monday,None,335,281.29,0.0,0.0,85,Mist,mist,Bad weather,Non-holiday
2012-10-15 03:00:00,2012,10,15,3,Monday,None,335,281.29,0.0,0.0,85,Fog,fog,Bad weather,Non-holiday
2012-10-15 04:00:00,2012,10,15,4,Monday,None,810,281.02,0.0,0.0,85,Mist,mist,Bad weather,Non-holiday
2012-10-15 04:00:00,2012,10,15,4,Monday,None,810,281.02,0.0,0.0,85,Fog,fog,Bad weather,Non-holiday
2012-10-15 05:00:00,2012,10,15,5,Monday,None,2606,280.82,0.0,0.0,85,Mist,mist,Bad weather,Non-holiday
2012-10-15 05:00:00,2012,10,15,5,Monday,None,2606,280.82,0.0,0.0,85,Fog,fog,Bad weather,Non-holiday
2012-10-15 06:00:00,2012,10,15,6,Monday,None,5714,280.39,0.0,0.0,85,Mist,mist,Bad weather,Non-holiday
2012-10-15 07:00:00,2012,10,15,7,Monday,None,6798,280.19,0.0,0.0,100,Mist,mist,Bad weather,Non-holiday
2012-10-15 08:00:00,2012,10,15,8,Monday,None,6114,279.82,0.0,0.0,100,Mist,mist,Bad weather,Non-holiday
2012-10-15 09:00:00,2012,10,15,9,Monday,None,5094,279.75,0.0,0.0,100,Mist,mist,Bad weather,Non-holiday
2012-10-15 10:00:00,2012,10,15,10,Monday,None,4473,280.07,0.0,0.0,100,Mist,mist,Bad weather,Non-holiday
2012-10-15 11:00:00,2012,10,15,11,Monday,None,4529,280.32,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-15 12:00:00,2012,10,15,12,Monday,None,4823,281.72,0.0,0.0,100,Clear,sky is clear,Good weather,Non-holiday
2012-10-15 13:00:00,2012,10,15,13,Monday,None,4872,284.01,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-15 14:00:00,2012,10,15,14,Monday,None,5238,285.88,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-15 15:00:00,2012,10,15,15,Monday,None,5584,286.87,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-15 16:00:00,2012,10,15,16,Monday,None,6246,287.6,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-15 17:00:00,2012,10,15,17,Monday,None,5957,287.27,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-15 18:00:00,2012,10,15,18,Monday,None,4535,286.18,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-15 19:00:00,2012,10,15,19,Monday,None,3234,285.2,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-15 20:00:00,2012,10,15,20,Monday,None,2677,284.68,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-15 21:00:00,2012,10,15,21,Monday,None,2077,284.49,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-15 22:00:00,2012,10,15,22,Monday,None,1380,283.54,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-15 23:00:00,2012,10,15,23,Monday,None,927,282.33,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-16 00:00:00,2012,10,16,0,Tuesday,None,500,281.21,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 01:00:00,2012,10,16,1,Tuesday,None,324,279.87,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 02:00:00,2012,10,16,2,Tuesday,None,257,278.93,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 03:00:00,2012,10,16,3,Tuesday,None,354,277.91,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 04:00:00,2012,10,16,4,Tuesday,None,769,277.21,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 05:00:00,2012,10,16,5,Tuesday,None,2769,276.61,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 06:00:00,2012,10,16,6,Tuesday,None,5789,276.11,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 07:00:00,2012,10,16,7,Tuesday,None,7055,274.81,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 08:00:00,2012,10,16,8,Tuesday,None,6408,274.99,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 09:00:00,2012,10,16,9,Tuesday,None,5254,277.91,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 10:00:00,2012,10,16,10,Tuesday,None,4547,280.71,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 11:00:00,2012,10,16,11,Tuesday,None,4784,283.85,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-16 12:00:00,2012,10,16,12,Tuesday,None,5015,286.01,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-16 13:00:00,2012,10,16,13,Tuesday,None,5057,286.31,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-16 14:00:00,2012,10,16,14,Tuesday,None,5430,288.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-16 15:00:00,2012,10,16,15,Tuesday,None,5813,289.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-16 16:00:00,2012,10,16,16,Tuesday,None,6496,288.99,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-16 17:00:00,2012,10,16,17,Tuesday,None,6429,288.86,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-16 18:00:00,2012,10,16,18,Tuesday,None,5142,288.16,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-16 19:00:00,2012,10,16,19,Tuesday,None,3311,287.28,0.0,0.0,68,Rain,light rain,Bad weather,Non-holiday
2012-10-16 20:00:00,2012,10,16,20,Tuesday,None,2777,287.04,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-16 21:00:00,2012,10,16,21,Tuesday,None,2331,286.9,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-16 22:00:00,2012,10,16,22,Tuesday,None,1767,287.09,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-16 23:00:00,2012,10,16,23,Tuesday,None,1093,287.09,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-17 00:00:00,2012,10,17,0,Wednesday,None,554,286.89,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 01:00:00,2012,10,17,1,Wednesday,None,333,286.93,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 02:00:00,2012,10,17,2,Wednesday,None,267,286.93,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-17 03:00:00,2012,10,17,3,Wednesday,None,358,287.07,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-17 04:00:00,2012,10,17,4,Wednesday,None,777,286.56,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 05:00:00,2012,10,17,5,Wednesday,None,2732,285.91,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-17 06:00:00,2012,10,17,6,Wednesday,None,5637,285.29,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-17 07:00:00,2012,10,17,7,Wednesday,None,5564,284.92,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 08:00:00,2012,10,17,8,Wednesday,None,6274,285.35,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 09:00:00,2012,10,17,9,Wednesday,None,5403,285.72,0.0,0.0,100,Rain,proximity shower rain,Bad weather,Non-holiday
2012-10-17 09:00:00,2012,10,17,9,Wednesday,None,5403,285.72,0.0,0.0,100,Rain,light rain,Bad weather,Non-holiday
2012-10-17 10:00:00,2012,10,17,10,Wednesday,None,4680,287.09,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 11:00:00,2012,10,17,11,Wednesday,None,4642,288.31,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-17 12:00:00,2012,10,17,12,Wednesday,None,4979,288.61,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 13:00:00,2012,10,17,13,Wednesday,None,4851,290.32,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 14:00:00,2012,10,17,14,Wednesday,None,4291,291.36,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 15:00:00,2012,10,17,15,Wednesday,None,4714,292.01,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 16:00:00,2012,10,17,16,Wednesday,None,6723,292.61,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 17:00:00,2012,10,17,17,Wednesday,None,6180,292.65,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2012-10-17 18:00:00,2012,10,17,18,Wednesday,None,4843,290.52,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-17 19:00:00,2012,10,17,19,Wednesday,None,3435,288.35,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-17 20:00:00,2012,10,17,20,Wednesday,None,2921,286.72,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-17 21:00:00,2012,10,17,21,Wednesday,None,2763,285.49,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-17 22:00:00,2012,10,17,22,Wednesday,None,1930,284.22,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-17 23:00:00,2012,10,17,23,Wednesday,None,1160,283.8,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-18 00:00:00,2012,10,18,0,Thursday,None,654,283.72,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2012-10-18 01:00:00,2012,10,18,1,Thursday,None,374,282.8,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-10-18 02:00:00,2012,10,18,2,Thursday,None,301,282.32,0.0,0.0,99,Mist,mist,Bad weather,Non-holiday
2012-10-18 03:00:00,2012,10,18,3,Thursday,None,397,282.38,0.0,0.0,99,Mist,mist,Bad weather,Non-holiday
2012-10-18 04:00:00,2012,10,18,4,Thursday,None,794,282.76,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 05:00:00,2012,10,18,5,Thursday,None,2564,282.88,0.0,0.0,99,Mist,mist,Bad weather,Non-holiday
2012-10-18 06:00:00,2012,10,18,6,Thursday,None,5358,284.18,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-10-18 07:00:00,2012,10,18,7,Thursday,None,6441,284.69,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 08:00:00,2012,10,18,8,Thursday,None,5536,285.0,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 09:00:00,2012,10,18,9,Thursday,None,5256,286.9,0.0,0.0,99,Rain,light rain,Bad weather,Non-holiday
2012-10-18 10:00:00,2012,10,18,10,Thursday,None,4619,288.35,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 11:00:00,2012,10,18,11,Thursday,None,5107,289.59,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 12:00:00,2012,10,18,12,Thursday,None,5147,288.27,0.0,0.0,99,Rain,light rain,Bad weather,Non-holiday
2012-10-18 13:00:00,2012,10,18,13,Thursday,None,5283,286.41,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 14:00:00,2012,10,18,14,Thursday,None,5704,285.96,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 15:00:00,2012,10,18,15,Thursday,None,5887,287.04,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 16:00:00,2012,10,18,16,Thursday,None,6307,287.18,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 17:00:00,2012,10,18,17,Thursday,None,5953,286.94,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 18:00:00,2012,10,18,18,Thursday,None,4519,286.01,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-10-18 19:00:00,2012,10,18,19,Thursday,None,3427,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-10-18 20:00:00,2012,10,18,20,Thursday,None,2921,283.44,0.0,0.0,100,Rain,light rain,Bad weather,Non-holiday
